0.9883,0.7864,0.9848,0.7183,0.6372,0.4012,0.8608,0.7924,0.7835,0.9577,0.8494,0.8784,0.8093,0.9283,0.6639,0.9023,0.8251,0.7581,0.5531,0.9546
0.9871,0.81,0.9802,0.7105,0.6562,0.4133,0.8643,0.7559,0.8173,0.9348,0.8115,0.8734,0.7749,0.9415,0.671,0.8775,0.8281,0.7907,0.4996,0.9375
0.9811,0.7876,0.9831,0.6816,0.6276,0.415,0.848,0.7579,0.8226,0.948,0.8317,0.863,0.7732,0.9273,0.6664,0.9217,0.8064,0.7662,0.4782,0.9522
0.9818,0.7672,0.9849,0.7225,0.643,0.4731,0.8426,0.7292,0.8179,0.9614,0.8038,0.837,0.7278,0.9424,0.6852,0.8733,0.8152,0.7612,0.3404,0.9536
0.982,0.7696,0.9816,0.7421,0.6692,0.4858,0.834,0.6295,0.8254,0.9509,0.7273,0.805,0.6259,0.942,0.6803,0.8056,0.7974,0.7817,0.1885,0.9496
0.9785,0.7115,0.9838,0.7573,0.6143,0.6143,0.7975,0.6323,0.786,0.9495,0.7266,0.7539,0.6511,0.9366,0.7217,0.7723,0.7648,0.7429,0.1685,0.9536
0.972,0.7031,0.98,0.7381,0.6396,0.6481,0.8109,0.5997,0.7695,0.9237,0.7021,0.769,0.619,0.932,0.717,0.8005,0.7733,0.7524,0.1589,0.9325
0.9635,0.7605,0.9859,0.7278,0.6202,0.6732,0.8192,0.7644,0.8074,0.9754,0.8467,0.8122,0.7979,0.9167,0.7237,0.9111,0.7841,0.7574,0.4412,0.9739
0.9612,0.7482,0.9879,0.7042,0.6329,0.6196,0.7988,0.7479,0.8063,0.9747,0.8104,0.7544,0.7442,0.922,0.7104,0.8237,0.7562,0.7698,0.3348,0.9766
0.9556,0.7499,0.9865,0.7002,0.6162,0.6345,0.8071,0.7646,0.8112,0.9729,0.8281,0.7737,0.7734,0.904,0.7185,0.9028,0.766,0.741,0.3895,0.975
0.9504,0.7631,0.9874,0.7031,0.6032,0.6505,0.8025,0.7842,0.8151,0.9792,0.8673,0.7866,0.8044,0.937,0.7233,0.9129,0.7708,0.753,0.4896,0.9817
0.969,0.7668,0.992,0.7319,0.6348,0.6181,0.8382,0.7965,0.8219,0.9737,0.8584,0.8314,0.8103,0.9308,0.7233,0.8678,0.7885,0.7714,0.4773,0.9787
0.9566,0.7779,0.9896,0.727,0.6223,0.662,0.8299,0.8412,0.8108,0.9765,0.8957,0.8251,0.8556,0.923,0.7401,0.9324,0.7813,0.7771,0.5991,0.9768
0.9642,0.7424,0.9875,0.7043,0.6194,0.5677,0.8063,0.8589,0.7998,0.9739,0.8736,0.8136,0.8683,0.939,0.6951,0.8338,0.7614,0.7605,0.5602,0.9813
0.9645,0.7374,0.9886,0.7176,0.6035,0.6493,0.7979,0.7825,0.8024,0.9739,0.841,0.7864,0.8084,0.9395,0.7263,0.9061,0.7508,0.7351,0.4438,0.9762
0.9643,0.7687,0.9906,0.7423,0.6305,0.6243,0.8297,0.8411,0.8028,0.9785,0.8904,0.8619,0.8718,0.9451,0.7312,0.916,0.7867,0.7871,0.5954,0.9824
0.9619,0.7654,0.9885,0.7388,0.6361,0.6725,0.8202,0.7901,0.7937,0.9688,0.8348,0.8002,0.8013,0.938,0.7271,0.8943,0.7691,0.7639,0.4509,0.9814
0.9687,0.7403,0.9867,0.7409,0.6229,0.6387,0.8239,0.8237,0.7991,0.9689,0.8593,0.8197,0.8356,0.9433,0.7307,0.8753,0.7911,0.7742,0.5083,0.9751
0.9612,0.7694,0.9888,0.7391,0.612,0.6857,0.8158,0.8996,0.802,0.9816,0.9251,0.8492,0.9104,0.9249,0.7429,0.9483,0.7919,0.7731,0.7369,0.9793
0.9591,0.7629,0.9844,0.7218,0.6008,0.6281,0.8239,0.8826,0.7988,0.9766,0.911,0.8339,0.8934,0.92,0.7086,0.9164,0.787,0.7468,0.7005,0.9779
